,hypo_sid,judge_sid,length,judgement,trace_key,task_id
4210,113,116,4,reject,set_b/task2/trace_021,2
4211,117,122,6,uncertain,set_b/task2/trace_021,2
4212,123,127,5,reject,set_b/task2/trace_021,2
4213,128,135,8,reject,set_b/task2/trace_021,2
4214,136,141,6,reject,set_b/task2/trace_021,2
4215,143,146,4,reject,set_b/task2/trace_021,2
4216,147,151,5,accept,set_b/task2/trace_021,2
4217,154,159,6,reject,set_b/task2/trace_021,2
4218,160,163,4,reject,set_b/task2/trace_021,2
4219,168,170,3,reject,set_b/task2/trace_021,2
4220,173,176,4,reject,set_b/task2/trace_021,2
4221,178,182,5,reject,set_b/task2/trace_021,2
4222,183,186,4,reject,set_b/task2/trace_021,2
4223,188,191,4,reject,set_b/task2/trace_021,2
4224,192,196,5,reject,set_b/task2/trace_021,2
4225,197,200,4,reject,set_b/task2/trace_021,2
4226,202,206,5,uncertain,set_b/task2/trace_021,2
4227,207,210,4,reject,set_b/task2/trace_021,2
4228,211,213,3,reject,set_b/task2/trace_021,2
4229,214,217,4,reject,set_b/task2/trace_021,2
4230,218,221,4,reject,set_b/task2/trace_021,2
4231,222,223,2,reject,set_b/task2/trace_021,2
4232,224,227,4,reject,set_b/task2/trace_021,2
4233,228,233,6,reject,set_b/task2/trace_021,2
4234,234,239,6,reject,set_b/task2/trace_021,2
4235,240,246,7,reject,set_b/task2/trace_021,2
4236,247,250,4,reject,set_b/task2/trace_021,2
4237,252,253,2,reject,set_b/task2/trace_021,2
4238,255,258,4,reject,set_b/task2/trace_021,2
4239,259,262,4,reject,set_b/task2/trace_021,2
4240,264,266,3,reject,set_b/task2/trace_021,2
4241,268,275,8,reject,set_b/task2/trace_021,2
4242,276,277,2,reject,set_b/task2/trace_021,2
4243,278,279,2,reject,set_b/task2/trace_021,2
4244,280,283,4,reject,set_b/task2/trace_021,2
4245,285,286,2,reject,set_b/task2/trace_021,2
4246,288,289,2,reject,set_b/task2/trace_021,2
4247,291,292,2,reject,set_b/task2/trace_021,2
4248,294,295,2,reject,set_b/task2/trace_021,2
4249,296,297,2,reject,set_b/task2/trace_021,2
4250,299,300,2,reject,set_b/task2/trace_021,2
4251,302,305,4,accept,set_b/task2/trace_021,2
4252,307,308,2,reject,set_b/task2/trace_021,2
4253,310,314,5,reject,set_b/task2/trace_021,2
4254,315,319,5,uncertain,set_b/task2/trace_021,2
4255,322,326,5,reject,set_b/task2/trace_021,2
4256,330,333,4,reject,set_b/task2/trace_021,2
4257,334,336,3,accept,set_b/task2/trace_021,2
4258,340,343,4,reject,set_b/task2/trace_021,2
4259,345,346,2,reject,set_b/task2/trace_021,2
4260,348,349,2,reject,set_b/task2/trace_021,2
4261,351,352,2,reject,set_b/task2/trace_021,2
4262,354,355,2,reject,set_b/task2/trace_021,2
4263,357,358,2,reject,set_b/task2/trace_021,2
4264,360,361,2,reject,set_b/task2/trace_021,2
4265,363,364,2,reject,set_b/task2/trace_021,2
4266,366,367,2,reject,set_b/task2/trace_021,2
4267,369,370,2,reject,set_b/task2/trace_021,2
4268,372,373,2,reject,set_b/task2/trace_021,2
4269,375,376,2,reject,set_b/task2/trace_021,2
4270,377,378,2,reject,set_b/task2/trace_021,2
4271,380,381,2,reject,set_b/task2/trace_021,2
4272,383,384,2,reject,set_b/task2/trace_021,2
4273,386,387,2,reject,set_b/task2/trace_021,2
4274,389,390,2,reject,set_b/task2/trace_021,2
4275,392,393,2,reject,set_b/task2/trace_021,2
4276,395,396,2,reject,set_b/task2/trace_021,2
4277,398,399,2,reject,set_b/task2/trace_021,2
4278,401,402,2,reject,set_b/task2/trace_021,2
4279,404,405,2,reject,set_b/task2/trace_021,2
4280,407,408,2,reject,set_b/task2/trace_021,2
4281,410,411,2,reject,set_b/task2/trace_021,2
4282,413,414,2,reject,set_b/task2/trace_021,2
4283,416,417,2,reject,set_b/task2/trace_021,2
4284,419,420,2,reject,set_b/task2/trace_021,2
4285,422,423,2,reject,set_b/task2/trace_021,2
4286,425,426,2,reject,set_b/task2/trace_021,2
4287,428,429,2,reject,set_b/task2/trace_021,2
4288,58,63,6,uncertain,set_b/task2/trace_022,2
4289,70,83,14,accept,set_b/task2/trace_022,2
4290,11,22,12,reject,set_b/task2/trace_023,2
4291,31,48,18,reject,set_b/task2/trace_023,2
4292,49,53,5,uncertain,set_b/task2/trace_023,2
4293,75,78,4,reject,set_b/task2/trace_023,2
4294,79,80,2,reject,set_b/task2/trace_023,2
4295,81,89,9,reject,set_b/task2/trace_023,2
4296,90,94,5,uncertain,set_b/task2/trace_023,2
4297,120,122,3,reject,set_b/task2/trace_023,2
4298,139,142,4,reject,set_b/task2/trace_023,2
4299,148,152,5,reject,set_b/task2/trace_023,2
4300,153,157,5,uncertain,set_b/task2/trace_023,2
4301,179,181,3,uncertain,set_b/task2/trace_023,2
4302,182,190,9,accept,set_b/task2/trace_023,2
4303,198,201,4,reject,set_b/task2/trace_023,2
4304,202,206,5,reject,set_b/task2/trace_023,2
4305,207,213,7,reject,set_b/task2/trace_023,2
4306,214,218,5,reject,set_b/task2/trace_023,2
4307,219,222,4,reject,set_b/task2/trace_023,2
4308,224,228,5,reject,set_b/task2/trace_023,2
4309,234,236,3,reject,set_b/task2/trace_023,2
4310,237,244,8,reject,set_b/task2/trace_023,2
4311,245,253,9,reject,set_b/task2/trace_023,2
4312,254,261,8,reject,set_b/task2/trace_023,2
4313,262,267,6,reject,set_b/task2/trace_023,2
4314,268,275,8,reject,set_b/task2/trace_023,2
4315,283,287,5,reject,set_b/task2/trace_023,2
4316,300,303,4,reject,set_b/task2/trace_023,2
4317,304,309,6,reject,set_b/task2/trace_023,2
4318,310,315,6,reject,set_b/task2/trace_023,2
4319,317,321,5,reject,set_b/task2/trace_023,2
4320,322,329,8,reject,set_b/task2/trace_023,2
4321,330,334,5,reject,set_b/task2/trace_023,2
4322,335,341,7,reject,set_b/task2/trace_023,2
4323,342,345,4,reject,set_b/task2/trace_023,2
4324,351,352,2,uncertain,set_b/task2/trace_023,2
4325,359,363,5,reject,set_b/task2/trace_023,2
4326,364,370,7,reject,set_b/task2/trace_023,2
4327,377,379,3,reject,set_b/task2/trace_023,2
4328,380,383,4,reject,set_b/task2/trace_023,2
4329,384,390,7,reject,set_b/task2/trace_023,2
4330,391,397,7,reject,set_b/task2/trace_023,2
4331,398,404,7,reject,set_b/task2/trace_023,2
4332,411,412,2,reject,set_b/task2/trace_023,2
4333,413,418,6,reject,set_b/task2/trace_023,2
4334,419,423,5,reject,set_b/task2/trace_023,2
4335,424,428,5,reject,set_b/task2/trace_023,2
4336,439,442,4,reject,set_b/task2/trace_023,2
4337,443,447,5,reject,set_b/task2/trace_023,2
4338,448,450,3,reject,set_b/task2/trace_023,2
4339,451,456,6,reject,set_b/task2/trace_023,2
4340,457,462,6,reject,set_b/task2/trace_023,2
4341,463,469,7,reject,set_b/task2/trace_023,2
4342,470,474,5,reject,set_b/task2/trace_023,2
4343,475,480,6,reject,set_b/task2/trace_023,2
4344,51,59,9,reject,set_b/task2/trace_024,2
4345,61,71,11,uncertain,set_b/task2/trace_024,2
4346,119,120,2,reject,set_b/task2/trace_024,2
4347,135,137,3,reject,set_b/task2/trace_024,2
4348,138,142,5,reject,set_b/task2/trace_024,2
4349,148,150,3,reject,set_b/task2/trace_024,2
4350,151,153,3,reject,set_b/task2/trace_024,2
4351,154,169,16,reject,set_b/task2/trace_024,2
4352,170,173,4,reject,set_b/task2/trace_024,2
4353,191,193,3,accept,set_b/task2/trace_024,2
4354,218,220,3,reject,set_b/task2/trace_024,2
4355,221,226,6,reject,set_b/task2/trace_024,2
4356,237,239,3,reject,set_b/task2/trace_024,2
4357,241,255,15,uncertain,set_b/task2/trace_024,2
4358,273,275,3,reject,set_b/task2/trace_024,2
4359,276,277,2,reject,set_b/task2/trace_024,2
4360,279,280,2,reject,set_b/task2/trace_024,2
4361,281,298,18,uncertain,set_b/task2/trace_024,2
4362,304,308,5,reject,set_b/task2/trace_024,2
4363,320,321,2,uncertain,set_b/task2/trace_024,2
4364,335,337,3,accept,set_b/task2/trace_024,2
4365,371,374,4,reject,set_b/task2/trace_024,2
4366,377,381,5,reject,set_b/task2/trace_024,2
4367,382,383,2,reject,set_b/task2/trace_024,2
4368,388,404,17,reject,set_b/task2/trace_024,2
4369,408,417,10,reject,set_b/task2/trace_024,2
4370,421,423,3,uncertain,set_b/task2/trace_024,2
4371,424,427,4,reject,set_b/task2/trace_024,2
4372,428,443,16,reject,set_b/task2/trace_024,2
4373,449,452,4,reject,set_b/task2/trace_024,2
4374,453,455,3,reject,set_b/task2/trace_024,2
4375,57,59,3,reject,set_b/task2/trace_025,2
4376,60,62,3,uncertain,set_b/task2/trace_025,2
4377,66,70,5,reject,set_b/task2/trace_025,2
4378,71,74,4,reject,set_b/task2/trace_025,2
4379,77,79,3,reject,set_b/task2/trace_026,2
4380,86,88,3,reject,set_b/task2/trace_026,2
4381,89,91,3,reject,set_b/task2/trace_026,2
4382,98,100,3,uncertain,set_b/task2/trace_026,2
4383,101,105,5,reject,set_b/task2/trace_026,2
4384,111,114,4,reject,set_b/task2/trace_026,2
4385,115,117,3,reject,set_b/task2/trace_026,2
4386,118,121,4,reject,set_b/task2/trace_026,2
4387,127,131,5,reject,set_b/task2/trace_026,2
4388,133,137,5,reject,set_b/task2/trace_026,2
4389,146,147,2,uncertain,set_b/task2/trace_026,2
4390,148,150,3,reject,set_b/task2/trace_026,2
4391,156,157,2,reject,set_b/task2/trace_026,2
4392,158,160,3,reject,set_b/task2/trace_026,2
4393,161,165,5,reject,set_b/task2/trace_026,2
4394,170,174,5,reject,set_b/task2/trace_026,2
4395,175,179,5,accept,set_b/task2/trace_026,2
4396,181,183,3,reject,set_b/task2/trace_026,2
4397,186,189,4,reject,set_b/task2/trace_026,2
4398,194,195,2,reject,set_b/task2/trace_026,2
4399,201,204,4,reject,set_b/task2/trace_026,2
4400,205,208,4,reject,set_b/task2/trace_026,2
4401,210,215,6,reject,set_b/task2/trace_026,2
4402,216,220,5,reject,set_b/task2/trace_026,2
4403,222,224,3,reject,set_b/task2/trace_026,2
4404,225,228,4,reject,set_b/task2/trace_026,2
4405,231,234,4,reject,set_b/task2/trace_026,2
4406,238,241,4,reject,set_b/task2/trace_026,2
4407,242,243,2,reject,set_b/task2/trace_026,2
4408,244,247,4,reject,set_b/task2/trace_026,2
4409,248,251,4,reject,set_b/task2/trace_026,2
4410,265,269,5,reject,set_b/task2/trace_026,2
4411,270,272,3,reject,set_b/task2/trace_026,2
4412,273,276,4,reject,set_b/task2/trace_026,2
4413,277,281,5,reject,set_b/task2/trace_026,2
4414,285,289,5,reject,set_b/task2/trace_026,2
4415,291,295,5,reject,set_b/task2/trace_026,2
4416,296,298,3,reject,set_b/task2/trace_026,2
4417,299,303,5,reject,set_b/task2/trace_026,2
4418,307,310,4,reject,set_b/task2/trace_026,2
4419,311,314,4,reject,set_b/task2/trace_026,2
4420,315,317,3,reject,set_b/task2/trace_026,2
4421,318,321,4,reject,set_b/task2/trace_026,2
4422,322,326,5,reject,set_b/task2/trace_026,2
4423,327,328,2,reject,set_b/task2/trace_026,2
4424,329,331,3,reject,set_b/task2/trace_026,2
4425,333,335,3,reject,set_b/task2/trace_026,2
4426,336,339,4,reject,set_b/task2/trace_026,2
4427,340,343,4,reject,set_b/task2/trace_026,2
4428,350,351,2,reject,set_b/task2/trace_026,2
4429,352,356,5,reject,set_b/task2/trace_026,2
4430,358,360,3,reject,set_b/task2/trace_026,2
4431,362,366,5,reject,set_b/task2/trace_026,2
4432,367,369,3,reject,set_b/task2/trace_026,2
4433,42,44,3,reject,set_b/task2/trace_027,2
4434,50,57,8,uncertain,set_b/task2/trace_027,2
4435,62,71,10,reject,set_b/task2/trace_027,2
4436,89,90,2,uncertain,set_b/task2/trace_027,2
4437,92,93,2,reject,set_b/task2/trace_027,2
4438,94,98,5,reject,set_b/task2/trace_027,2
4439,99,103,5,reject,set_b/task2/trace_027,2
4440,107,111,5,reject,set_b/task2/trace_027,2
4441,116,120,5,reject,set_b/task2/trace_027,2
4442,130,131,2,uncertain,set_b/task2/trace_027,2
4443,132,136,5,uncertain,set_b/task2/trace_027,2
4444,137,138,2,reject,set_b/task2/trace_027,2
4445,144,148,5,reject,set_b/task2/trace_027,2
4446,149,154,6,reject,set_b/task2/trace_027,2
4447,161,165,5,reject,set_b/task2/trace_027,2
4448,166,174,9,uncertain,set_b/task2/trace_027,2
4449,175,178,4,reject,set_b/task2/trace_027,2
4450,179,183,5,reject,set_b/task2/trace_027,2
4451,184,186,3,reject,set_b/task2/trace_027,2
4452,189,191,3,reject,set_b/task2/trace_027,2
4453,203,204,2,reject,set_b/task2/trace_027,2
4454,205,209,5,reject,set_b/task2/trace_027,2
4455,210,212,3,reject,set_b/task2/trace_027,2
4456,220,223,4,accept,set_b/task2/trace_027,2
4457,229,230,2,accept,set_b/task2/trace_027,2
4458,32,36,5,reject,set_b/task2/trace_028,2
4459,37,38,2,reject,set_b/task2/trace_028,2
4460,58,62,5,reject,set_b/task2/trace_028,2
4461,86,90,5,reject,set_b/task2/trace_028,2
4462,92,94,3,uncertain,set_b/task2/trace_028,2
4463,95,96,2,uncertain,set_b/task2/trace_028,2
4464,101,102,2,uncertain,set_b/task2/trace_028,2
4465,110,111,2,uncertain,set_b/task2/trace_028,2
4466,116,119,4,reject,set_b/task2/trace_028,2
4467,120,124,5,reject,set_b/task2/trace_028,2
4468,125,126,2,uncertain,set_b/task2/trace_028,2
4469,140,147,8,reject,set_b/task2/trace_028,2
4470,160,162,3,uncertain,set_b/task2/trace_028,2
4471,168,171,4,reject,set_b/task2/trace_028,2
4472,172,178,7,reject,set_b/task2/trace_028,2
4473,181,188,8,reject,set_b/task2/trace_028,2
4474,189,192,4,uncertain,set_b/task2/trace_028,2
4475,195,199,5,reject,set_b/task2/trace_028,2
4476,204,208,5,reject,set_b/task2/trace_028,2
4477,215,216,2,accept,set_b/task2/trace_028,2
4478,221,222,2,accept,set_b/task2/trace_028,2
4479,227,228,2,accept,set_b/task2/trace_028,2
4480,9,18,10,uncertain,set_b/task2/trace_029,2
4481,39,40,2,accept,set_b/task2/trace_029,2
4482,64,65,2,accept,set_b/task2/trace_029,2
4483,27,34,8,reject,set_b/task2/trace_030,2
4484,41,44,4,uncertain,set_b/task2/trace_030,2
4485,63,81,19,uncertain,set_b/task2/trace_030,2
4486,82,85,4,uncertain,set_b/task2/trace_030,2
4487,99,100,2,reject,set_b/task2/trace_030,2
4488,101,103,3,uncertain,set_b/task2/trace_030,2
4489,107,108,2,reject,set_b/task2/trace_030,2
4490,109,111,3,reject,set_b/task2/trace_030,2
4491,118,119,2,reject,set_b/task2/trace_030,2
4492,124,137,14,reject,set_b/task2/trace_030,2
4493,157,158,2,reject,set_b/task2/trace_030,2
4494,160,162,3,reject,set_b/task2/trace_030,2
4495,163,179,17,reject,set_b/task2/trace_030,2
4496,180,187,8,reject,set_b/task2/trace_030,2
4497,189,191,3,reject,set_b/task2/trace_030,2
4498,197,198,2,uncertain,set_b/task2/trace_030,2
4499,199,201,3,reject,set_b/task2/trace_030,2
4500,202,206,5,reject,set_b/task2/trace_030,2
4501,207,212,6,reject,set_b/task2/trace_030,2
4502,214,215,2,reject,set_b/task2/trace_030,2
4503,220,221,2,reject,set_b/task2/trace_030,2
4504,222,229,8,reject,set_b/task2/trace_030,2
4505,230,237,8,reject,set_b/task2/trace_030,2
4506,238,246,9,reject,set_b/task2/trace_030,2
4507,248,252,5,reject,set_b/task2/trace_030,2
4508,254,257,4,reject,set_b/task2/trace_030,2
4509,280,283,4,reject,set_b/task2/trace_030,2
4510,285,289,5,reject,set_b/task2/trace_030,2
4511,290,295,6,reject,set_b/task2/trace_030,2
4512,297,301,5,reject,set_b/task2/trace_030,2
4513,302,309,8,reject,set_b/task2/trace_030,2
4514,310,314,5,reject,set_b/task2/trace_030,2
4515,315,316,2,reject,set_b/task2/trace_030,2
4516,355,359,5,reject,set_b/task2/trace_030,2
4517,367,368,2,reject,set_b/task2/trace_030,2
4518,370,371,2,reject,set_b/task2/trace_030,2
4519,372,387,16,reject,set_b/task2/trace_030,2
4520,388,392,5,reject,set_b/task2/trace_030,2
4521,393,397,5,reject,set_b/task2/trace_030,2
4522,398,402,5,reject,set_b/task2/trace_030,2
4523,403,407,5,reject,set_b/task2/trace_030,2
4524,410,411,2,reject,set_b/task2/trace_030,2
4525,412,416,5,reject,set_b/task2/trace_030,2
4526,417,418,2,reject,set_b/task2/trace_030,2
4527,419,424,6,reject,set_b/task2/trace_030,2
4528,425,427,3,uncertain,set_b/task2/trace_030,2
4529,429,433,5,reject,set_b/task2/trace_030,2
4530,45,50,6,uncertain,set_b/task2/trace_031,2
4531,51,59,9,reject,set_b/task2/trace_031,2
4532,79,81,3,reject,set_b/task2/trace_031,2
4533,89,92,4,reject,set_b/task2/trace_031,2
4534,96,102,7,uncertain,set_b/task2/trace_031,2
4535,103,111,9,uncertain,set_b/task2/trace_031,2
4536,121,128,8,reject,set_b/task2/trace_031,2
4537,148,150,3,reject,set_b/task2/trace_031,2
4538,161,162,2,reject,set_b/task2/trace_031,2
4539,163,170,8,reject,set_b/task2/trace_031,2
4540,171,176,6,reject,set_b/task2/trace_031,2
4541,177,179,3,reject,set_b/task2/trace_031,2
4542,180,187,8,reject,set_b/task2/trace_031,2
4543,188,195,8,reject,set_b/task2/trace_031,2
4544,205,206,2,reject,set_b/task2/trace_031,2
4545,211,213,3,reject,set_b/task2/trace_031,2
4546,218,220,3,reject,set_b/task2/trace_031,2
4547,225,226,2,uncertain,set_b/task2/trace_031,2
4548,233,239,7,uncertain,set_b/task2/trace_031,2
4549,249,250,2,reject,set_b/task2/trace_031,2
4550,251,258,8,reject,set_b/task2/trace_031,2
4551,259,266,8,reject,set_b/task2/trace_031,2
4552,267,274,8,reject,set_b/task2/trace_031,2
4553,275,280,6,reject,set_b/task2/trace_031,2
4554,297,298,2,reject,set_b/task2/trace_031,2
4555,299,306,8,reject,set_b/task2/trace_031,2
4556,307,313,7,reject,set_b/task2/trace_031,2
4557,314,321,8,reject,set_b/task2/trace_031,2
4558,322,330,9,reject,set_b/task2/trace_031,2
4559,335,336,2,accept,set_b/task2/trace_031,2
4560,342,343,2,accept,set_b/task2/trace_031,2
4561,356,357,2,accept,set_b/task2/trace_031,2
4562,52,59,8,uncertain,set_b/task2/trace_032,2
4563,74,83,10,reject,set_b/task2/trace_032,2
4564,92,94,3,reject,set_b/task2/trace_032,2
4565,95,104,10,reject,set_b/task2/trace_032,2
4566,106,113,8,uncertain,set_b/task2/trace_032,2
4567,114,116,3,reject,set_b/task2/trace_032,2
4568,117,126,10,reject,set_b/task2/trace_032,2
4569,127,135,9,uncertain,set_b/task2/trace_032,2
4570,136,150,15,reject,set_b/task2/trace_032,2
4571,151,156,6,reject,set_b/task2/trace_032,2
4572,164,171,8,uncertain,set_b/task2/trace_032,2
4573,172,181,10,uncertain,set_b/task2/trace_032,2
4574,182,186,5,uncertain,set_b/task2/trace_032,2
4575,189,198,10,reject,set_b/task2/trace_032,2
4576,199,207,9,uncertain,set_b/task2/trace_032,2
4577,209,213,5,reject,set_b/task2/trace_032,2
4578,215,217,3,uncertain,set_b/task2/trace_032,2
4579,220,234,15,uncertain,set_b/task2/trace_032,2
4580,235,238,4,reject,set_b/task2/trace_032,2
4581,253,267,15,uncertain,set_b/task2/trace_032,2
4582,268,276,9,reject,set_b/task2/trace_032,2
4583,279,288,10,uncertain,set_b/task2/trace_032,2
4584,289,290,2,reject,set_b/task2/trace_032,2
4585,291,304,14,reject,set_b/task2/trace_032,2
4586,353,356,4,uncertain,set_b/task2/trace_032,2
4587,357,360,4,reject,set_b/task2/trace_032,2
4588,371,373,3,reject,set_b/task2/trace_032,2
4589,404,413,10,accept,set_b/task2/trace_032,2
4590,80,82,3,reject,set_b/task2/trace_033,2
4591,95,96,2,reject,set_b/task2/trace_033,2
4592,118,122,5,uncertain,set_b/task2/trace_033,2
4593,149,153,5,uncertain,set_b/task2/trace_033,2
4594,203,211,9,reject,set_b/task2/trace_033,2
4595,221,226,6,reject,set_b/task2/trace_033,2
4596,241,249,9,reject,set_b/task2/trace_033,2
4597,250,252,3,reject,set_b/task2/trace_033,2
4598,260,262,3,reject,set_b/task2/trace_033,2
4599,265,266,2,reject,set_b/task2/trace_033,2
4600,269,270,2,reject,set_b/task2/trace_033,2
4601,273,274,2,reject,set_b/task2/trace_033,2
4602,277,278,2,reject,set_b/task2/trace_033,2
4603,280,281,2,reject,set_b/task2/trace_033,2
4604,284,285,2,reject,set_b/task2/trace_033,2
4605,287,288,2,reject,set_b/task2/trace_033,2
4606,291,292,2,reject,set_b/task2/trace_033,2
4607,13,19,7,uncertain,set_b/task2/trace_034,2
4608,31,39,9,reject,set_b/task2/trace_034,2
4609,64,73,10,reject,set_b/task2/trace_034,2
4610,74,76,3,reject,set_b/task2/trace_034,2
4611,81,85,5,reject,set_b/task2/trace_034,2
4612,86,100,15,reject,set_b/task2/trace_034,2
4613,102,111,10,reject,set_b/task2/trace_034,2
4614,117,119,3,reject,set_b/task2/trace_034,2
4615,125,141,17,accept,set_b/task2/trace_034,2
4616,142,149,8,accept,set_b/task2/trace_034,2
4617,45,50,6,reject,set_b/task2/trace_035,2
4618,54,56,3,reject,set_b/task2/trace_035,2
4619,63,67,5,reject,set_b/task2/trace_035,2
4620,79,84,6,reject,set_b/task2/trace_035,2
4621,101,102,2,uncertain,set_b/task2/trace_035,2
4622,106,111,6,reject,set_b/task2/trace_035,2
4623,119,123,5,reject,set_b/task2/trace_035,2
4624,124,126,3,reject,set_b/task2/trace_035,2
4625,130,135,6,reject,set_b/task2/trace_035,2
4626,140,141,2,reject,set_b/task2/trace_035,2
4627,147,150,4,reject,set_b/task2/trace_035,2
4628,154,156,3,reject,set_b/task2/trace_035,2
4629,157,161,5,reject,set_b/task2/trace_035,2
4630,162,169,8,reject,set_b/task2/trace_035,2
4631,170,177,8,reject,set_b/task2/trace_035,2
4632,178,181,4,reject,set_b/task2/trace_035,2
4633,182,184,3,uncertain,set_b/task2/trace_035,2
4634,190,191,2,reject,set_b/task2/trace_035,2
4635,199,201,3,reject,set_b/task2/trace_035,2
4636,208,209,2,uncertain,set_b/task2/trace_035,2
4637,213,217,5,reject,set_b/task2/trace_035,2
4638,219,220,2,reject,set_b/task2/trace_035,2
4639,225,227,3,reject,set_b/task2/trace_035,2
4640,230,232,3,reject,set_b/task2/trace_035,2
4641,245,246,2,uncertain,set_b/task2/trace_035,2
4642,248,250,3,reject,set_b/task2/trace_035,2
4643,252,253,2,reject,set_b/task2/trace_035,2
4644,256,258,3,reject,set_b/task2/trace_035,2
4645,261,265,5,reject,set_b/task2/trace_035,2
4646,274,275,2,reject,set_b/task2/trace_035,2
4647,278,279,2,reject,set_b/task2/trace_035,2
4648,286,290,5,reject,set_b/task2/trace_035,2
4649,291,294,4,reject,set_b/task2/trace_035,2
4650,297,298,2,reject,set_b/task2/trace_035,2
4651,300,301,2,accept,set_b/task2/trace_035,2
4652,302,310,9,uncertain,set_b/task2/trace_035,2
4653,316,319,4,reject,set_b/task2/trace_035,2
4654,320,328,9,reject,set_b/task2/trace_035,2
4655,23,28,6,reject,set_b/task2/trace_036,2
